,amp,batch_size,bss_reg,cat__auto_augment__None,cat__auto_augment__original,cat__auto_augment__v0,cat__model__beit_base_patch16_384,cat__model__beit_large_patch16_512,cat__model__convnext_small_384_in22ft1k,cat__model__deit3_small_patch16_384_in21ft1k,cat__model__dla46x_c,cat__model__edgenext_small,cat__model__edgenext_x_small,cat__model__edgenext_xx_small,cat__model__mobilevit_xs,cat__model__mobilevit_xxs,cat__model__mobilevitv2_075,cat__model__swinv2_base_window12to24_192to384_22kft1k,cat__model__tf_efficientnet_b4_ns,cat__model__tf_efficientnet_b6_ns,cat__model__tf_efficientnet_b7_ns,cat__model__volo_d1_384,cat__model__volo_d3_448,cat__model__volo_d4_448,cat__model__volo_d5_448,cat__model__volo_d5_512,cat__model__xcit_nano_12_p8_384_dist,cat__model__xcit_small_12_p8_384_dist,cat__model__xcit_tiny_12_p8_384_dist,cat__model__xcit_tiny_24_p8_384_dist,cat__opt__adam,cat__opt__adamp,cat__opt__adamw,cat__opt__momentum,cat__opt__sgd,cat__opt_betas__None,"cat__opt_betas__[0.0, 0.999]","cat__opt_betas__[0.0, 0.99]","cat__opt_betas__[0.9, 0.999]","cat__opt_betas__[0.9, 0.99]",cat__sched__cosine,cat__sched__multistep,cat__sched__plateau,cat__sched__step,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,momentum,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,random_augment,smoothing,sp_reg,stoch_norm,trivial_augment,warmup_epochs,warmup_lr,weight_decay
20168549466033636,False,2,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,,0.0,2.0,90,0.1,0.01,0.1,0.75,True,1e-05,1.0,0.0,0.9,2,0.8,8,2,False,0.0,0.1,False,True,10,1e-05,0.001
249934058362825317,True,8,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,10.0,2.0,1.0,10,0.5,0.0,0.0,,False,5e-05,1.0,0.25,0.9,10,0.0,17,2,True,0.0,0.1,True,False,0,0.0,0.0
22937815076485571,True,2,0.01,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,,0.0,2.0,10,0.1,0.01,0.3,,False,0.005,8.0,0.5,0.9,10,0.6,8,2,False,0.1,0.01,True,False,10,1e-05,1e-05
75427591892838929,True,16,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,10.0,2.0,4.0,20,0.5,0.01,0.2,0.65,False,0.01,0.0,0.25,0.9,10,0.4,8,2,False,0.05,0.001,True,False,5,1e-05,0.01
1063731798412828,False,256,0.1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,10.0,2.0,0.1,10,0.1,0.01,0.3,,False,5e-05,2.0,1.0,0.9,10,0.6,8,2,False,0.1,0.0,False,False,5,1e-05,0.1
124831060732757258,False,32,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,,0.0,0.5,20,0.5,0.1,0.3,0.75,True,1e-05,4.0,0.75,0.9,10,0.6,8,2,False,0.05,0.0,False,False,5,1e-06,0.001
11801782741738244,False,256,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,90,0.1,0.1,0.4,0.65,False,0.0005,8.0,0.25,0.8,2,0.6,8,2,False,0.05,0.0001,True,False,0,1e-05,0.001
58770346649441142,False,128,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,10.0,0.0,0.1,90,0.1,0.001,0.1,,True,0.0005,2.0,1.0,0.9,5,0.2,8,2,False,0.0,0.001,True,False,5,1e-06,0.01
30746808955699913,True,64,0.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,10.0,0.0,2.0,90,0.1,0.0,0.1,0.75,True,1e-05,2.0,0.25,0.9,10,0.0,17,3,True,0.05,0.1,True,False,0,1e-05,1e-05
23568770888544623,True,8,0.0001,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,10.0,0.5,1.0,90,0.1,0.01,0.3,0.65,True,1e-05,4.0,0.25,0.9,2,0.4,8,2,False,0.1,0.0,False,False,5,1e-06,0.0
111579914710515525,True,128,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,10.0,4.0,0.0,20,0.1,0.0001,0.3,0.75,False,0.01,8.0,1.0,0.9,10,1.0,8,2,False,0.0,0.001,True,True,10,1e-06,1e-05
58024747383996046,False,8,0.1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,10.0,1.0,0.25,10,0.5,0.1,0.2,0.75,True,0.0001,4.0,0.25,0.9,10,1.0,8,2,False,0.05,0.001,True,False,10,1e-05,0.1
19879281463107262,False,8,0.0001,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,2.0,1.0,90,0.1,0.01,0.2,0.75,False,0.0005,1.0,0.25,0.9,10,0.6,8,2,False,0.0,0.0,True,True,0,1e-05,0.001
23838046069289749,True,16,0.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,10.0,1.0,2.0,10,0.5,0.1,0.4,0.65,False,0.01,0.4,0.0,0.0,10,0.6,8,2,False,0.1,0.01,True,False,10,1e-06,0.0
12423062145418217,True,512,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,0.5,4.0,90,0.1,0.1,0.1,0.75,False,0.0001,0.4,0.5,0.8,10,0.8,8,2,False,0.0,0.01,True,True,5,0.0,0.0001
20319344542160880,False,16,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,10.0,1.0,1.0,90,0.1,0.0001,0.2,0.75,False,0.0001,4.0,0.0,0.9,10,0.6,9,3,True,0.05,0.1,False,False,0,0.0,0.0001
224474542174265,True,8,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,,2.0,2.0,90,0.1,0.0001,0.0,0.75,False,0.005,1.0,0.25,0.9,2,0.4,9,2,True,0.1,0.1,False,False,5,0.0,0.1
342626490962270474,False,64,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,10.0,4.0,4.0,10,0.5,0.1,0.4,,False,0.01,1.0,0.25,0.9,10,0.0,9,3,True,0.05,0.001,True,False,0,1e-05,0.01
133534806570674,False,8,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,,4.0,4.0,10,0.1,0.0,0.3,0.65,False,0.0001,8.0,1.0,0.9,10,0.6,8,2,False,0.1,0.01,True,True,0,0.0,0.1
396191915983779409,True,2,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1.0,0.0,0.0,10,0.1,0.01,0.3,0.75,False,5e-05,0.2,0.0,0.9,10,0.4,17,3,True,0.1,0.001,True,False,0,1e-06,0.0
115301220779391727,True,32,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1.0,0.5,1.0,90,0.1,0.0,0.3,0.65,False,0.005,2.0,0.75,0.99,2,0.6,17,2,True,0.0,0.0,True,False,0,1e-06,0.01
49073420420300102,False,256,0.0001,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1.0,4.0,1.0,90,0.1,0.001,0.1,0.75,False,0.01,8.0,0.25,0.9,2,0.2,17,3,True,0.1,0.0,False,False,0,1e-06,0.1
2295418263156179,True,256,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1.0,0.0,1.0,90,0.1,0.001,0.0,,False,0.0005,1.0,0.5,0.9,2,1.0,8,2,False,0.1,0.001,False,False,0,1e-05,0.01
14071200635275659,True,32,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1.0,2.0,2.0,20,0.1,0.0,0.2,0.65,True,5e-05,2.0,0.0,0.0,10,0.6,8,2,False,0.1,0.001,True,False,0,1e-06,1e-05
238967628573270337,True,16,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1.0,1.0,0.1,20,0.1,0.0,0.0,0.65,True,5e-05,8.0,1.0,0.9,10,0.8,8,2,False,0.0,0.01,True,False,10,1e-05,0.001
23465210795103373,True,4,0.001,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1.0,1.0,4.0,90,0.1,0.001,0.1,,False,0.005,2.0,0.0,0.9,10,0.8,8,2,False,0.0,0.1,False,False,0,1e-06,0.0
43655187271887110,False,4,0.0001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,,1.0,1.0,90,0.1,0.0001,0.0,0.65,False,0.001,8.0,0.75,0.9,10,1.0,8,2,False,0.1,0.1,True,False,10,0.0,0.001
6277587971589906,False,16,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,2.0,1.0,90,0.1,0.001,0.2,0.75,False,5e-05,4.0,0.75,0.9,10,0.4,8,2,False,0.05,0.01,True,False,10,1e-06,1e-05
15297071995071555,True,256,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,10.0,2.0,0.1,90,0.1,0.1,0.2,0.75,False,0.0005,0.0,0.75,0.9,5,0.2,8,2,False,0.05,0.1,True,False,10,0.0,0.0
115410392899326222,False,16,0.001,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,,4.0,1.0,10,0.5,0.0001,0.2,0.75,True,0.0005,0.4,1.0,0.9,10,0.8,17,3,True,0.05,0.001,False,False,5,1e-06,0.01
15637072353732346,False,8,0.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,,0.5,1.0,90,0.1,0.001,0.4,0.65,False,0.01,0.4,1.0,0.9,2,0.0,8,2,False,0.0,0.001,False,False,10,1e-06,0.0
6417205797509629,True,16,0.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,,0.0,4.0,90,0.1,0.0,0.3,,True,0.0001,1.0,0.75,0.9,10,1.0,8,2,False,0.1,0.001,True,True,0,1e-05,1e-05
45030909290887442,False,4,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1.0,0.0,0.25,20,0.1,0.1,0.1,,True,5e-05,0.2,0.5,0.9,10,0.4,8,2,False,0.05,0.0001,False,True,0,1e-06,0.0001
117169588638922536,False,2,0.001,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,10.0,0.5,0.0,10,0.5,0.001,0.3,0.65,True,0.001,2.0,0.75,0.95,10,0.6,8,2,False,0.1,0.1,True,True,0,1e-05,0.001
242533554076245879,True,32,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1.0,4.0,1.0,20,0.1,0.01,0.3,,False,5e-05,4.0,0.75,0.9,10,1.0,17,2,True,0.1,0.0,True,False,10,1e-06,0.0
5815885322790866,False,4,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1.0,0.5,0.25,90,0.1,0.01,0.4,0.65,True,1e-05,2.0,0.25,0.9,2,0.8,8,2,False,0.05,0.001,True,False,10,0.0,1e-05
18514407908987651,True,64,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,10.0,2.0,1.0,90,0.1,0.0001,0.1,,True,1e-05,0.2,0.0,0.9,10,1.0,8,2,False,0.0,0.1,False,True,0,1e-05,0.01
72382241869219406,False,2,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,,0.0,0.25,10,0.1,0.1,0.4,,False,0.0005,2.0,0.25,0.9,10,0.6,8,2,False,0.05,0.1,False,True,10,1e-06,0.0
12675216317794976,False,4,0.01,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,10.0,1.0,2.0,20,0.1,0.0,0.2,0.65,True,0.001,4.0,0.25,0.9,10,1.0,8,2,False,0.1,0.1,False,True,0,1e-06,0.0001
13906973466832769,True,128,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,90,0.1,0.1,0.4,0.75,False,0.01,0.0,1.0,0.9,5,0.4,8,2,False,0.1,0.0001,True,True,10,0.0,1e-05
137469150489353750,False,16,0.1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,,0.5,0.5,20,0.1,0.0,0.4,0.65,False,1e-05,0.0,0.0,0.9,10,0.2,8,2,False,0.1,0.001,False,False,5,1e-05,0.0
31332594782977438,False,8,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,0.0,0.1,90,0.1,0.01,0.2,0.75,True,0.01,0.4,1.0,0.95,10,0.8,8,2,False,0.05,0.01,True,True,5,0.0,0.0
4377147505502033,True,32,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,,0.0,0.5,90,0.1,0.0,0.1,,False,1e-05,0.0,1.0,0.9,10,0.2,9,2,True,0.1,0.0001,False,False,10,0.0,0.0001
108164591291806447,True,128,0.01,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,10.0,0.0,0.5,90,0.1,0.0001,0.4,,False,0.001,2.0,0.25,0.9,5,0.2,8,2,False,0.05,0.1,True,False,0,0.0,0.001
10175609899294998,False,16,0.1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,10.0,1.0,0.5,10,0.1,0.0001,0.1,0.75,True,0.0005,0.0,0.0,0.9,10,0.8,8,2,False,0.0,0.01,True,False,5,1e-06,0.01
77230149271822336,False,8,0.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,,2.0,2.0,90,0.1,0.0001,0.2,,False,1e-05,4.0,0.5,0.9,10,0.6,9,3,True,0.1,0.001,True,False,5,0.0,0.0001
